Feature ID,T14,S15,T18,S01,S23,T28,T03,S04,Taxon,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence,DomainBactOnly
97380708203d90aac40c4472ba864195,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ruegeria,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ruegeria,NA,0.972001813,No
be85db633d5e57b4d1cc9d0984a09842,0,0,0,2,0,0,0,0,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__uncultured,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Rubinisphaeraceae,g__uncultured,NA,0.797385808,No
318ac7588c57ddbbb97adce777887014,0,0,0,2,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__NS10_marine_group; s__marine_metagenome,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Cryomorphaceae,g__NS10_marine_group, s__marine_metagenome,0.855239498,No
1f3f0f95bbc6a9e4956f442133f2f734,0,0,0,2,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,NA,NA,0.981265997,No
fe1fa915194e47137a7add10c2504fda,0,0,0,2,0,0,0,0,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Puniceicoccaceae,NA,NA,0.999998422,No
b5963e94dae9e6d10e7ef3d67c0ca9cc,0,0,0,2,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Crocinitomix,NA,0.883794833,No
2d09314cef3c2b6fcf65553979ab91c8,0,0,0,2,0,0,0,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Fusibacteraceae; g__Fusibacter; s__Acidaminobacter_sp.,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Fusibacteraceae,g__Fusibacter, s__Acidaminobacter_sp.,0.893493004,No
534c152dbaadb1b73e631a7a51c4ae96,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Terasakiellaceae; g__Terasakiella,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Terasakiellaceae,g__Terasakiella,NA,0.972662982,No
700e923f049189562fdcac4406585a7c,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__uncultured; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__uncultured,g__uncultured, s__uncultured_bacterium,0.990950552,No
8ffe1d874c8c20a34fafd6f937acf402,0,0,0,2,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__Winogradskyella_poriferorum,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Winogradskyella, s__Winogradskyella_poriferorum,0.891597975,No
e37a9ee4a7f9eb31c526638fef816ba9,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__Neptuniibacter,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,g__Neptuniibacter,NA,0.999956654,No
a0972fca51fd327d6286705dd6b9e41b,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Erythrobacter,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,NA,0.898190236,No
efe2231a99dd2af482d2cd8bfea189ee,0,0,0,2,0,0,0,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Fusibacteraceae; g__Fusibacter; s__Acidaminobacter_sp.,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Fusibacteraceae,g__Fusibacter, s__Acidaminobacter_sp.,0.860806577,No
c0af06a2b33bbc5f7d45acdde1c248fd,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__uncultured; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__uncultured,g__uncultured, s__uncultured_bacterium,0.839037074,No
9193c302b75fee40999fe2b6b1cb7f28,0,0,0,2,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__Cladosiphon_okamuranus,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Lewinella, s__Cladosiphon_okamuranus,0.999862572,No
cf0be9f65aabd31892cfd339206b870f,0,0,0,2,0,0,0,0,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__CL500-3,NA,0.999999999,No
f5730fa9cd20415063ac9fcf2484b0e3,0,0,0,2,0,0,0,0,d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,NA,NA,0.978632784,No
eaf5b09772c5a2a7638417f81d214ec1,0,0,0,2,0,0,0,0,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,NA,1,No
a3c655943730bb152fb08b853c958878,0,0,0,2,0,0,0,0,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__Algisphaera; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__Algisphaera, s__uncultured_bacterium,0.979819837,No
bb0077e17d0b13c9226bd40f042defd9,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,NA,NA,0.9985022,No
b9ee33664b263f11eea22fadf26d4f50,0,0,0,2,0,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,NA,NA,0.999996227,No
f0390e8aaac0b63716650611a665d2c0,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,NA,NA,NA,0.705982591,No
960b2e4f3c5b92626996e2653ed632ba,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oleiphilaceae; g__Oleiphilus; s__Oleiphilus_sp.,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Oleiphilaceae,g__Oleiphilus, s__Oleiphilus_sp.,0.793598523,No
320a831cdd0ac006e5ec18197a233b5b,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,NA,NA,NA,0.986641353,No
6e4d1536b3878456e3e4760b8ca71714,0,0,0,2,0,0,0,0,d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,NA,0.999999893,No
51bf104d4b0dbb188dccfafe8b243c04,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Nitrincolaceae; g__Amphritea,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Nitrincolaceae,g__Amphritea,NA,0.999400193,No
361a2b71a5f9ffdcca2f97f49860150c,0,0,0,2,0,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio; s__uncultured_Thalassotalea,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio, s__uncultured_Thalassotalea,0.713663476,No
13fb68bd6ff26816695a445214d05d06,0,0,0,0,2,0,0,0,d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__uncultured; s__uncultured_spirochete,d__Bacteria,p__Spirochaetota,c__Leptospirae,o__Leptospirales,f__Leptospiraceae,g__uncultured, s__uncultured_spirochete,1,No
8d555a1b2c9be94b2eb432363caafd8d,0,0,0,0,2,0,0,0,d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Candidatus_Kerfeldbacteria; g__Candidatus_Kerfeldbacteria; s__uncultured_bacterium,d__Bacteria,p__Patescibacteria,c__ABY1,o__Candidatus_Kerfeldbacteria,f__Candidatus_Kerfeldbacteria,g__Candidatus_Kerfeldbacteria, s__uncultured_bacterium,0.977273182,No
a6845412e587836ccf0a08c8fb6e5fe5,0,0,0,0,2,0,0,0,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Fusibacteraceae; g__Fusibacter; s__Acidaminobacter_sp.,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Fusibacteraceae,g__Fusibacter, s__Acidaminobacter_sp.,0.799949974,No
b09c9f9081af0b48ea1d6f6a0d292df9,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio,NA,0.995968591,No
85a63c445ea2bb5e954bbb059f4dd3a7,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,NA,NA,NA,NA,0.999298367,No
5fc0a1645f3ecfc8c8991dd6e680318b,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,NA,NA,0.958675353,No
1acd706905e1d2ae0f7aa285e4a03d0a,0,0,0,0,2,0,0,0,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium,d__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__Vermiphilaceae, s__uncultured_bacterium,0.773563032,No
02caed587f37577ca4376b9caa41d08e,0,0,0,0,2,0,0,0,d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_bacterium,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__0319-6G20,g__0319-6G20, s__uncultured_bacterium,0.961542482,No
8f5f22abff3d54f2f44cc098ab44b727,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__KI89A_clade; g__KI89A_clade,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__KI89A_clade,g__KI89A_clade,NA,0.993450085,No
61f5a062085430ae15151a51a77728c7,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,NA,NA,0.995686063,No
58438d21b58f9ba553be1eee64d16daa,0,0,0,0,2,0,0,0,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19,d__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__PB19,f__PB19,g__PB19,NA,0.999998654,No
8250f6cf0aca7c4d6eb1e863a6b35eb0,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,NA,0.949791891,No
3356f612298ef01454cfad3a0426df08,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__uncultured,NA,0.945260048,No
901385274c3794ea30b7d4c7b1a766d8,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Mitochondria,g__Mitochondria, s__uncultured_bacterium,0.999158674,No
2edc17f156df71e9a45fdb2b01274c36,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,NA,NA,NA,0.959210355,No
f6071fb540e86e47e02535cd0ecd48d0,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio,NA,0.998413117,No
e4110589c11c48f064654949b5312415,0,0,0,0,2,0,0,0,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,NA,NA,NA,0.840648561,No
60849efac7a65b9056a928f01e88b0af,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio,NA,0.909449611,No
790ed5652b0fe6dbee7576a881c6513e,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,NA,NA,0.999978481,No
68fa263cc61f661e1ef94c802ac42a4e,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Coxiellales,f__Coxiellaceae,g__Coxiella, s__uncultured_bacterium,0.815519748,No
435ec22a849536a0af3b1d76b09a1f7c,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__uncultured,g__uncultured, s__uncultured_bacterium,0.99992406,No
03f9c3dda4341f30791b6422475e7e8d,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Lewinella, s__uncultured_bacterium,0.799725766,No
3d5b977588ad090b21162045940e361b,0,0,0,0,2,0,0,0,d__Bacteria; p__Planctomycetota; c__BD7-11; o__BD7-11; f__BD7-11; g__BD7-11; s__uncultured_bacterium,d__Bacteria,p__Planctomycetota,c__BD7-11,o__BD7-11,f__BD7-11,g__BD7-11, s__uncultured_bacterium,0.998550266,No
802f438149d28d20cbdc7dbb565f949b,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured, s__uncultured_bacterium,0.92271266,No
b408df251f543142209f77fafcaefda0,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Marinicella,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family,g__Marinicella,NA,0.999999993,No
f8eaca664093ffd4847b4f38ff511af9,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Colwelliaceae; g__Thalassotalea,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Colwelliaceae,g__Thalassotalea,NA,0.961087297,No
1ee5945c932e3b9bc385250b6db0d7df,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__Methylophaga,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nitrosococcales,f__Methylophagaceae,g__Methylophaga,NA,0.833037854,No
cfcc0f796bc8d973b895b8f397026a6e,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured; s__uncultured_Sphingobacteriales,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__uncultured,g__uncultured, s__uncultured_Sphingobacteriales,0.94770107,No
bb4ff9c8cc98bcb58f15fc1dbbb81bb1,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia,d__Bacteria,p__Bacteroidota,c__Bacteroidia,NA,NA,NA,NA,0.999938437,No
bc6a81230231cbf7ff6e4deb0c411a9e,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured, s__uncultured_bacterium,0.873746984,No
bd8bc19a14df58cd3b5b2652272475e0,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio,NA,0.998519485,No
693e4c7597fb0520efd91ba51a267ed6,0,0,0,0,2,0,0,0,d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_deep-sea,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium, s__uncultured_deep-sea,0.884893997,No
e777a57989f2b9e932a8060ae0fd3dcf,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oleiphilaceae; g__Oleiphilus; s__Oleiphilus_sp.,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Oleiphilaceae,g__Oleiphilus, s__Oleiphilus_sp.,0.865536054,No
2797c1df02394e9c626c34239e18b4d5,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Kangiellaceae; g__Aliikangiella; s__Aliikangiella_marina,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Kangiellaceae,g__Aliikangiella, s__Aliikangiella_marina,0.714556321,No
b13074a8c57a720d1711b7a79be99838,0,0,0,0,2,0,0,0,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Absconditabacteriales_(SR1); f__Absconditabacteriales_(SR1); g__Absconditabacteriales_(SR1),d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Absconditabacteriales_(SR1),f__Absconditabacteriales_(SR1),g__Absconditabacteriales_(SR1),NA,1,No
e5977b7865750db58e7dafcaed92f1c8,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,NA,NA,0.999529521,No
015c36e5eec6e7302363947c808e5bd0,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,NA,NA,NA,0.833065102,No
380499e735bda5dc15ae50e825250469,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Zeaxanthinibacter; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Zeaxanthinibacter, s__uncultured_bacterium,0.994313557,No
6ab541e58eee148370c0cd1344f7a845,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EC3; f__EC3; g__EC3; s__uncultured_bacterium,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__EC3,f__EC3,g__EC3, s__uncultured_bacterium,0.766434887,No
451bda9638c5325be74bbf527192a5d6,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Oleiphilaceae; g__Oleiphilus; s__Oleiphilus_sp.,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Oleiphilaceae,g__Oleiphilus, s__Oleiphilus_sp.,0.968495831,No
988c49b1f034c27795221e850755b8ec,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__NS9_marine_group, s__uncultured_bacterium,0.882420314,No
bba1aeb0ac1f15001b60ec85905eabfd,0,0,0,0,2,0,0,0,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade, s__uncultured_bacterium,0.927991246,No
129a1a2a69d8cc8b3847bcaa90d72b67,0,0,0,0,2,0,0,0,d__Bacteria,d__Bacteria,NA,NA,NA,NA,NA,NA,1,Yes
d00e5b7923c0b81ef3fdca4081621783,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,NA,0.859676681,No
1ed432e101c6c29767ec80b95167d185,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio,NA,0.93426224,No
2cccb116c00120460bcb7adaa5d7d335,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria,d__Bacteria,p__Proteobacteria,NA,NA,NA,NA,NA,0.9993718,No
7a3846b5266a5c922f63e5b2c78d8501,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,NA,NA,0.923858752,No
60eaeb4b05d0844e49e5c4fc259e3e11,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__KI89A_clade; g__KI89A_clade; s__uncultured_gamma,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__KI89A_clade,g__KI89A_clade, s__uncultured_gamma,0.916741451,No
0595fe34b169c869abfee2394cbdebc0,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Saccharospirillaceae; g__Thalassolituus,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Saccharospirillaceae,g__Thalassolituus,NA,0.994816453,No
2cc7002687699efc45743819801fbb47,0,0,0,0,2,0,0,0,d__Bacteria,d__Bacteria,NA,NA,NA,NA,NA,NA,1,Yes
11298bbf1355fda091b9ee6e2e658170,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__unidentified_marine,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Crocinitomix, s__unidentified_marine,0.826438032,No
46f331dcc217df83d92e504e1488a5cd,0,0,0,0,2,0,0,0,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula; s__planctomycete_MS1316,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Blastopirellula, s__planctomycete_MS1316,0.988239585,No
ba3122a3476a64f3765dec715618d32f,0,0,0,0,2,0,0,0,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_organism,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__Micavibrionaceae,g__uncultured, s__uncultured_organism,0.909671085,No
b89dc22377c767dfaaba6512d67d1dac,0,0,0,0,2,0,0,0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,NA,NA,0.92483958,No
